,date,difficulty,hash_rate,blk_size_mean,miners_revenue_usd,tx_count_day
316,2021-08-14,15556093717703.0,126820808.5468918,359255.550962,48765927.53500252,209074.0
317,2021-08-15,15556093717703.0,140740165.58252627,359380.992479,53211493.46389551,186239.0
318,2021-08-16,15556093717703.0,124500915.7076194,359529.874091,47962042.2573277,263529.0
319,2021-08-17,15556093717703.0,133007189.45161822,359708.715967,51238797.93256642,257766.0
320,2021-08-18,15556093717703.0,104395177.76725852,359904.97919,38733931.86284885,247333.0
321,2021-08-19,15556093717703.0,119087832.41598378,360073.64322,44064382.99067613,253447.0
322,2021-08-20,15556093717703.0,123727618.0945286,360245.297393,48449546.18566341,271837.0
323,2021-08-21,15556093717703.0,131460594.22543664,360429.618841,52705962.505506665,219407.0
324,2021-08-22,15556093717703.0,126820808.5468918,360572.254197,50723143.42981716,190631.0
325,2021-08-23,15556093717703.0,152339629.77888831,360710.403065,62783444.83914173,270736.0
326,2021-08-24,15556093717703.0,119087832.41598378,360893.540572,48446097.43704099,263984.0
327,2021-08-25,16431142929372.8,130687447.2547367,361068.087163,48840322.24348587,263009.0
328,2021-08-26,17615033039279.0,127844614.11993945,361221.67933,44344740.93695561,258590.0
329,2021-08-27,17615033039279.0,127844614.11993945,361370.5155,44045251.69675718,256813.0
330,2021-08-28,17615033039279.0,123466373.91035248,361519.99761,43653820.949328326,218268.0
331,2021-08-29,17615033039279.0,136601094.53911337,361651.722897,48550300.09798564,191650.0
332,2021-08-30,17615033039279.0,118212485.65884812,361784.353263,41207632.496016696,250955.0
333,2021-08-31,17615033039279.0,126093318.03610466,361943.600179,43189750.75463795,271163.0
334,2021-09-01,17615033039279.0,119963781.7426829,362107.936699,41665458.82355731,280865.0
335,2021-09-02,17615033039279.0,130471558.2456916,362279.982314,47307177.29767034,289900.0
336,2021-09-03,17615033039279.0,129595910.20377424,362467.41648,47116728.859512806,283991.0
337,2021-09-04,17615033039279.0,135725446.49719596,362655.26885,49149539.307198,227732.0
338,2021-09-05,17615033039279.0,143606278.8744525,362792.590856,52134864.51670021,205066.0
339,2021-09-06,17615033039279.0,150611463.20979166,362925.935159,57266555.76617543,268877.0
340,2021-09-07,17615033039279.0,133974150.4133612,363112.965484,50271634.77666399,276624.0
341,2021-09-08,18403887482923.09,129910433.67934506,363287.712841,41770433.46465715,270483.0
342,2021-09-09,18415156832118.0,125412870.36132078,363447.40401,40368816.125831656,274384.0
343,2021-09-10,18415156832118.0,124497447.94992428,363610.935244,39761194.02916377,261371.0
344,2021-09-11,18415156832118.0,135482516.8866823,363773.308701,42455401.022459485,218445.0
345,2021-09-12,18415156832118.0,134567094.4752858,363933.368107,42869858.34315411,192691.0
346,2021-09-13,18415156832118.0,145552163.4120438,364056.395452,45344744.03230823,255970.0
347,2021-09-14,18415156832118.0,153790965.11461234,364222.773818,49469863.80813275,268127.0
348,2021-09-15,18415156832118.0,129989982.41830328,364397.236763,43026873.39652887,268957.0
349,2021-09-16,18415156832118.0,124497447.94992428,364586.570723,41447857.65982055,271223.0
350,2021-09-17,18415156832118.0,134567094.4752858,364791.758459,45000740.70677981,271040.0
351,2021-09-18,18415156832118.0,141890473.7664578,364971.38321,47817679.60133659,227661.0
352,2021-09-19,18415156832118.0,146467585.8234403,365119.504514,48131991.96049828,200516.0
353,2021-09-20,18415156832118.0,150129275.4690263,365242.689427,46493150.40505981,270233.0
354,2021-09-21,18632996500113.82,113928907.4435182,365441.598501,33328734.036510628,244568.0
355,2021-09-22,18997641161759.0,126546633.84005068,365591.903795,36087715.34087247,275235.0
356,2021-09-23,18997641161759.0,155822347.6388684,365757.391889,46022168.07568965,268689.0
357,2021-09-24,18997641161759.0,139767923.94274256,365925.222661,40572791.52640917,277565.0
358,2021-09-25,18997641161759.0,135990412.4848306,366102.669668,38679199.26482163,212575.0
359,2021-09-26,18997641161759.0,131268523.16244064,366224.605392,38084247.824875385,195560.0
360,2021-09-27,18997641161759.0,146378568.99408844,366351.290098,43218816.609998696,255873.0
361,2021-09-28,18997641161759.0,143545435.4006545,366514.639659,40399023.488103874,262292.0
362,2021-09-29,18997641161759.0,122769122.38213871,366694.919609,34503900.23399902,241991.0
363,2021-09-30,18997641161759.0,161488614.82573634,366844.687105,46789306.0477054,293074.0
364,2021-10-02,18997641161759.0,177543038.52186212,367232.114234,56739068.27785237,259961.0
365,2021-10-03,18997641161759.0,141656679.6716985,367409.342738,45436120.54418755,218112.0
366,2021-10-04,19009120698769.46,147411968.39584854,367545.888898,47639372.8347704,268955.0
367,2021-10-05,19893045048575.0,162177735.83152118,367728.116901,52076953.33832859,312538.0
368,2021-10-06,19893045048575.0,129544410.9385932,367937.17217,43942894.69732487,267749.0
369,2021-10-07,19893045048575.0,139433297.2697835,368093.778088,49405388.008102894,325875.0
370,2021-10-08,19893045048575.0,118666635.97428384,368295.529342,41966394.78213781,280028.0
371,2021-10-09,19893045048575.0,148333294.9678548,368470.584267,52134455.4356277,246189.0
372,2021-10-10,19893045048575.0,157233292.66592607,368664.011394,55625852.15177321,211506.0
373,2021-10-11,19893045048575.0,144377740.43537864,368804.230653,52898159.498963125,280184.0
374,2021-10-12,19893045048575.0,132511076.83795026,368989.244349,48626582.2756845,274155.0
375,2021-10-13,19893045048575.0,167122178.99711636,369165.13113,60196305.44825861,288916.0
376,2021-10-14,19893045048575.0,135477742.7373074,369352.105396,51775839.05997654,282383.0
377,2021-10-15,19893045048575.0,139433297.2697835,369535.590688,54670343.84247817,297746.0
378,2021-10-16,19893045048575.0,131522188.20483124,369718.635147,51917022.70940908,270052.0
379,2021-10-17,19893045048575.0,158222181.29904512,369890.901353,61555796.558050446,215883.0
380,2021-10-18,19917361849675.438,146534419.32302314,370035.149167,58173901.823325954,285368.0
381,2021-10-19,20082460130831.0,154737198.72913387,370214.94495,61804734.85684274,312018.0
382,2021-10-20,20082460130831.0,148747371.68155453,370416.660376,61742492.207179874,291813.0
383,2021-10-21,20082460130831.0,147749067.17362463,370592.448872,60807152.14749298,320743.0
384,2021-10-22,20082460130831.0,157732112.25292358,370816.396818,63205405.89871215,287550.0
385,2021-10-23,20082460130831.0,144754153.64983496,370999.896452,56004608.35231812,223941.0
386,2021-10-24,20082460130831.0,152740589.71327412,371153.453656,58596760.65179703,211220.0
387,2021-10-25,20082460130831.0,181691420.4432411,371281.628898,74417752.58679873,284680.0
388,2021-10-26,20082460130831.0,149745676.18948442,371482.460603,59364122.89428637,294029.0
389,2021-10-27,20082460130831.0,156733807.7449937,371664.317731,59080371.713124186,292114.0
390,2021-10-28,20082460130831.0,152740589.71327412,371837.745735,58309865.54726451,295558.0
391,2021-10-29,20082460130831.0,170710070.85601223,372029.622,68395070.2356678,305733.0
392,2021-10-30,20082460130831.0,154737198.72913387,372212.031667,60386548.96774499,252061.0
393,2021-10-31,20286661027549.07,140175299.14944655,372364.999091,53663037.31103792,217435.0
394,2021-11-01,21659344833265.0,159350397.00608382,372520.521034,57638512.187306106,293282.0
395,2021-11-02,21659344833265.0,170117315.72271112,372714.992153,62861190.1269139,297402.0
396,2021-11-03,21659344833265.0,173347391.33769932,372912.577924,64240988.99089417,288746.0
397,2021-11-04,21659344833265.0,153966937.6477702,373102.702964,56277841.55081707,289141.0
398,2021-11-05,21659344833265.0,166887240.1077229,373289.536669,60649721.91761671,285946.0
399,2021-11-06,21659344833265.0,165810548.2360602,373482.066607,59379244.68089525,236233.0
400,2021-11-07,21659344833265.0,164733856.36439747,373624.23563,60030049.95190955,226128.0
401,2021-11-08,21659344833265.0,145353402.67446837,373775.017165,57270493.48673426,285806.0
402,2021-11-09,21659344833265.0,163657164.49273473,373947.810109,65840419.26028567,335411.0
403,2021-11-10,21659344833265.0,160427088.87774655,374171.993285,63548112.515628144,301025.0
404,2021-11-11,21659344833265.0,170117315.72271112,374375.2359,65183349.254919946,293665.0
405,2021-11-12,21659344833265.0,152890245.77610743,374569.589311,57924016.80939589,282049.0
406,2021-11-13,21659344833265.0,164733856.36439747,374748.743936,62698179.56412874,238634.0
407,2021-11-14,22434990744236.72,175094161.92837763,374897.108419,65428799.071050175,224016.0
408,2021-11-15,22674148233453.0,170197841.36837798,375035.06049,63153343.37694485,288435.0
409,2021-11-16,22674148233453.0,169070703.34607086,375239.217164,58617039.19308355,301103.0
410,2021-11-17,22674148233453.0,167943565.3237637,375428.120573,56531418.51943135,290390.0
411,2021-11-18,22674148233453.0,162307875.21222803,375632.644903,53828907.24201124,293867.0
412,2021-11-19,22674148233453.0,154417909.05607805,375815.154429,49667132.61160643,284719.0
413,2021-11-20,22674148233453.0,163435013.23453516,375989.960057,53936028.20552959,249652.0
414,2021-11-21,22674148233453.0,148782218.94454235,376142.08331,50108593.37844211,222949.0
415,2021-11-22,22674148233453.0,158926461.1453066,376289.860176,51325923.63237871,279165.0
416,2021-11-23,22674148233453.0,148782218.94454235,376458.979888,48326099.81328941,283401.0
417,2021-11-24,22674148233453.0,176960669.50222084,376615.321105,57141084.06903095,298909.0
418,2021-11-25,22674148233453.0,146527942.89992806,376810.865339,48130860.01937926,287496.0
419,2021-11-26,22674148233453.0,148782218.94454235,376972.758719,46589569.53114692,292645.0
420,2021-11-27,22674148233453.0,161180737.1899209,377149.956881,49251516.20260195,240759.0
421,2021-11-28,22464723406485.65,155225116.619112,377280.85516,47788162.453428775,213768.0
422,2021-11-29,22335659268936.0,158774565.17985132,377416.329402,52131631.55640632,301297.0
423,2021-11-30,22335659268936.0,148781760.37832215,377590.324783,48794504.35667063,293876.0
424,2021-12-01,22335659268936.0,152112695.31216523,377757.062005,50326073.90682207,288422.0
425,2021-12-02,22335659268936.0,172098304.91522342,377949.780397,56025370.80177908,313261.0
426,2021-12-03,22335659268936.0,186532356.29520997,378182.541396,60163624.38397346,290139.0
427,2021-12-04,22335659268936.0,172098304.91522342,378364.544763,48318140.19851063,253674.0
428,2021-12-05,22335659268936.0,184311733.00598127,378534.251417,52043857.44207013,215213.0
429,2021-12-06,22335659268936.0,190973602.87366727,378736.997418,53085916.57636109,284467.0
430,2021-12-07,22335659268936.0,170987993.2706091,378925.334805,49684990.70866684,288343.0
431,2021-12-08,22335659268936.0,186532356.29520997,379110.954978,53150535.42389043,266110.0
432,2021-12-09,22335659268936.0,180980798.07213816,379271.134595,50546267.60547939,282775.0
433,2021-12-10,22335659268936.0,173208616.55983782,379487.837864,47537565.141738296,271375.0
434,2021-12-11,23468677477375.57,176161777.07292455,379647.471945,46068658.14190287,225733.0
435,2021-12-12,24195286980614.0,168385593.54016247,379781.656938,43658657.58972005,214808.0
436,2021-12-13,24195286980614.0,169588347.7797351,379902.942708,43671664.54645754,278211.0
437,2021-12-14,24195286980614.0,178007627.4567432,380071.678054,44651133.47405578,278275.0
438,2021-12-15,24195286980614.0,169588347.7797351,380242.014234,43208574.52487161,281103.0
439,2021-12-16,24195286980614.0,138316737.55084777,380438.763648,35647706.322254986,256206.0
440,2021-12-17,24195286980614.0,179210381.69631582,380585.50008,45001267.21451994,263495.0
441,2021-12-18,24195286980614.0,153952542.66529143,380770.786294,37344542.95606864,239170.0
442,2021-12-19,24195286980614.0,179210381.69631582,380923.246025,44556197.850929074,206719.0
443,2021-12-20,24195286980614.0,173196610.49845287,381040.7476,42533811.43613241,266947.0
444,2021-12-21,24195286980614.0,193643432.5711869,381220.72807,48349569.819188565,304713.0
445,2021-12-22,24195286980614.0,178007627.4567432,381399.38209,45795454.37454408,288495.0
446,2021-12-23,24195286980614.0,182818644.4150336,381577.770192,47340546.68768852,291799.0
447,2021-12-24,24195286980614.0,181615890.175461,381748.775169,49180777.12235141,260565.0
448,2021-12-25,24242457398797.266,177149566.7855162,381935.96201,47109105.267881535,207803.0
449,2021-12-26,24272331996980.0,161682278.52670813,382106.846865,42660691.90296564,198574.0
450,2021-12-27,24272331996980.0,178574456.88024485,382238.913874,47659524.9782583,249548.0
451,2021-12-28,24272331996980.0,161682278.52670813,382420.725061,43360200.30927323,265422.0
452,2021-12-29,24272331996980.0,174954704.37591556,382617.981662,43919738.49894784,276083.0
453,2021-12-30,24272331996980.0,143583516.00506175,382821.24293,35335901.07549222,245021.0
454,2021-12-31,24272331996980.0,179781041.0483546,382992.583467,44744369.164881885,269540.0
455,2022-01-01,24272331996980.0,207532476.9148791,383200.322271,50149010.75444461,186834.0
456,2022-01-02,24272331996980.0,190640298.56134245,383320.2473,48206934.99043735,196865.0
457,2022-01-03,24272331996980.0,168921783.5353667,383444.821657,41960366.0938647,234793.0
458,2022-01-04,24272331996980.0,177367872.71213505,383610.974567,43285514.636499785,274544.0
459,2022-01-05,24272331996980.0,180987625.21646437,383786.674448,43723000.844989486,272155.0
460,2022-01-06,24272331996980.0,176161288.5440253,383972.071473,40297229.196211085,264899.0
461,2022-01-07,24272331996980.0,168921783.5353667,384145.29092,38347303.45149112,255381.0
462,2022-01-08,24341458814595.28,174242949.24269608,384323.74385,37777816.26905982,223920.0
463,2022-01-09,24371874614346.0,170826076.6426718,384471.666173,37068053.16263282,210143.0
464,2022-01-10,24371874614346.0,172037609.10113046,384602.617937,37634287.25433144,266743.0
465,2022-01-11,24371874614346.0,191422128.4364691,384782.929072,41815945.08734196,277698.0
466,2022-01-12,24371874614346.0,168403011.72575447,384958.045662,37614100.691172846,271933.0
467,2022-01-13,24371874614346.0,216864310.0641011,385136.326251,49600693.77700761,274515.0
468,2022-01-14,24371874614346.0,192633660.89492777,385306.447197,42691914.99399824,270882.0
469,2022-01-15,24371874614346.0,201114388.1041385,385489.365415,45035758.865415215,234373.0
470,2022-01-16,24371874614346.0,212018180.23026645,385631.172152,47466219.95913501,216151.0
471,2022-01-17,24371874614346.0,195056725.81184512,385765.979438,43763608.21850503,258141.0
472,2022-01-18,24371874614346.0,164768414.35037845,385945.365248,36125898.01400663,265057.0
473,2022-01-19,24371874614346.0,209595115.3133491,386109.953529,46790137.070109926,270334.0
474,2022-01-20,24371874614346.0,204748985.4795144,386282.595959,46535284.65994317,271265.0
475,2022-01-21,26338083826987.223,175442615.30802113,386456.139918,32978968.483064435,272348.0
476,2022-01-22,26643185256535.0,177474949.66786668,386644.963484,30110451.200228963,250294.0
477,2022-01-23,26643185256535.0,186746029.1281284,386828.825605,31485076.13631871,203986.0
478,2022-01-24,26643185256535.0,198665988.4341792,386965.2668,33828656.38463798,270712.0
479,2022-01-25,26643185256535.0,201314868.2799682,387147.677736,35087221.533111915,265128.0
480,2022-01-26,26643185256535.0,172177189.9762886,387310.781397,31353367.591352165,261070.0
481,2022-01-27,26643185256535.0,173501629.89918315,387472.001551,30227465.24249586,255925.0
482,2022-01-28,26643185256535.0,203963748.12575728,387637.773062,36132765.51223091,264609.0
483,2022-01-29,26643185256535.0,197341548.51128465,387821.424816,35684124.95720539,231038.0
484,2022-01-30,26643185256535.0,193368228.74260104,387976.671473,35525578.69076615,207173.0
485,2022-01-31,26643185256535.0,189394908.97391748,388129.739587,34119747.246724606,263410.0
486,2022-02-01,26643185256535.0,203963748.12575728,388333.31385,37673152.98982954,272984.0
487,2022-02-02,26643185256535.0,202639308.20286277,388539.286748,36860308.93409871,278985.0
488,2022-02-03,26643185256535.0,194692668.66549557,388721.480925,34674721.34039274,265344.0
489,2022-02-04,26684698822068.03,172445464.54596007,388895.620518,31845046.91622716,247946.0
490,2022-02-05,26690525287406.0,157888391.82261464,389053.13681,31486890.20937454,258646.0
491,2022-02-06,26690525287406.0,206979740.54057044,389223.244502,40981670.2961239,219196.0
492,2022-02-07,26690525287406.0,180443876.3687024,389392.567777,37290363.04673385,262034.0
493,2022-02-08,26690525287406.0,204326154.12338364,389558.418856,43425193.84147107,276850.0
494,2022-02-09,26690525287406.0,185751049.203076,389753.943558,39687367.62188172,265804.0
495,2022-02-10,26690525287406.0,195038601.66322985,389951.903243,41628004.65890094,260813.0
496,2022-02-11,26690525287406.0,188404635.6202628,390156.113107,39575264.28538539,258595.0
497,2022-02-12,26690525287406.0,248110330.00696588,390372.647476,50024190.99933506,228189.0
498,2022-02-13,26690525287406.0,209633326.9577572,390615.916703,42217994.28383549,208977.0
499,2022-02-14,26690525287406.0,202999360.9147902,390759.453112,40840022.9699916,247592.0
500,2022-02-15,26690525287406.0,232188811.50384504,390921.557173,48533029.988415286,273623.0
501,2022-02-16,26690525287406.0,206979740.54057044,391115.559403,43917652.26947889,266788.0
502,2022-02-17,27324773218056.85,213256529.5453799,391281.273696,42514659.43399647,255573.0
503,2022-02-18,27967152532434.0,186294128.8834766,391449.79518,34237766.888329044,261055.0
504,2022-02-19,27967152532434.0,207147949.28088072,391623.314563,37609546.79569337,220673.0
505,2022-02-20,27967152532434.0,200196675.81507933,391780.055535,35174070.58003432,200535.0
506,2022-02-21,27967152532434.0,171001327.25871363,391910.25491,30026576.035308678,237402.0
507,2022-02-22,27967152532434.0,211318713.36036152,392070.752423,36863634.739900105,260265.0
508,2022-02-23,27967152532434.0,208538203.974041,392237.363188,36162771.65050291,251275.0
509,2022-02-24,27967152532434.0,183513619.49715608,392393.251473,30647564.869713254,254139.0
510,2022-02-25,27967152532434.0,186294128.8834766,392566.610715,33004416.88059454,260340.0
511,2022-02-26,27967152532434.0,173781836.64503416,392740.030453,33937773.77919107,220423.0
512,2022-02-27,27967152532434.0,189074638.2697972,392885.683708,33197207.97966266,211164.0
513,2022-02-28,27967152532434.0,214099222.7466821,393024.484757,38215480.803591736,270918.0
514,2022-03-01,27967152532434.0,225221260.29196423,393204.549941,45022611.37564056,280634.0
515,2022-03-02,27967152532434.0,189074638.2697972,393412.394848,38804384.27420314,288657.0
516,2022-03-03,27851682002895.555,204908164.05639085,393618.98918,40853667.55342594,268244.0
517,2022-03-04,27550332084344.0,190365286.6455021,393807.182135,36333926.06318503,262101.0
518,2022-03-05,27550332084344.0,168452735.66472492,393990.386158,31045143.393329486,225321.0
519,2022-03-06,27550332084344.0,179409011.15511352,394137.759364,32347699.625522237,207116.0
520,2022-03-07,27550332084344.0,202691096.5721893,394277.995493,35836828.333603054,255441.0
521,2022-03-08,27550332084344.0,202691096.5721893,394452.910471,36210238.39567659,255771.0
522,2022-03-09,27550332084344.0,188995752.20920357,394636.727794,36284340.42352956,272805.0
523,2022-03-10,27550332084344.0,198582493.2632936,394809.079106,36518474.15193781,261553.0
524,2022-03-11,27550332084344.0,188995752.20920357,394995.073894,34515891.5467418,252383.0
525,2022-03-12,27550332084344.0,213647372.0625779,395164.991799,38434246.099250704,225148.0
526,2022-03-13,27550332084344.0,206799699.88108504,395311.807695,37950813.21329494,208092.0
527,2022-03-14,27550332084344.0,209538768.75368217,395446.596177,37379620.92665644,259592.0
528,2022-03-15,27550332084344.0,190365286.6455021,395619.709207,34327601.17776097,263178.0
529,2022-03-16,27550332084344.0,212277837.6262793,395791.032092,39891546.92008823,276390.0
530,2022-03-17,27520860571022.34,217523034.5085692,395978.943351,41116830.88643309,278800.0
531,2022-03-18,27452707696466.0,195149454.7366269,396165.939536,36959271.78465093,261318.0
532,2022-03-19,27452707696466.0,211525632.75648364,396349.128225,40889732.80176486,242424.0
533,2022-03-20,27452707696466.0,210160951.25482893,396509.664403,40348467.97910728,210547.0
534,2022-03-21,27452707696466.0,208796269.7531742,396644.967374,39709506.7408471,259912.0
535,2022-03-22,27452707696466.0,203337543.74655527,396814.273183,39888938.43880881,264569.0
536,2022-03-23,27452707696466.0,197878817.73993632,396980.862726,38783180.0235644,264182.0
537,2022-03-24,27452707696466.0,195149454.7366269,397163.10907,39187876.825965054,262987.0
538,2022-03-25,27452707696466.0,212890314.2581384,397333.541943,43756450.86032028,290719.0
539,2022-03-26,27452707696466.0,219713721.76641208,397533.805508,45600899.41748507,231031.0
540,2022-03-27,27452707696466.0,178773276.7167701,397681.999486,37615484.28724999,218202.0
541,2022-03-28,27452707696466.0,216984358.7631026,397824.893642,47542865.0580031,293304.0
542,2022-03-29,27452707696466.0,206066906.74986476,398022.39193,45330581.00512871,286940.0
543,2022-03-30,27452707696466.0,184232002.723389,398199.765366,40379135.25749871,272864.0
544,2022-03-31,28315874718216.324,194247387.85170585,398378.016454,41070779.19109971,279210.0
545,2022-04-01,28587155782195.0,200371606.28467655,398554.155449,40957428.26029431,284105.0
546,2022-04-02,28587155782195.0,191845154.95341375,398747.008884,40410667.775713935,254442.0
547,2022-04-03,28587155782195.0,197529455.84092236,398922.536855,40719203.40116903,225564.0
548,2022-04-04,28587155782195.0,224529885.056588,399069.047406,46006388.36749984,275106.0
549,2022-04-05,28587155782195.0,206055907.1721852,399254.426819,43133876.22847358,273430.0
550,2022-04-06,28587155782195.0,213161283.28157085,399424.910882,42945671.125871725,273640.0
551,2022-04-07,28587155782195.0,196108380.6190452,399595.179688,38455362.05837601,269404.0
552,2022-04-08,28587155782195.0,190424079.73153663,399771.396826,37320148.66696341,266805.0
553,2022-04-09,28587155782195.0,217424508.94720227,399935.443484,40940631.0835596,232792.0
554,2022-04-10,28587155782195.0,198950531.06279945,400081.946479,37708697.08826943,216446.0
555,2022-04-11,28587155782195.0,194687305.39716807,400216.86739,35801153.7575258,276623.0
556,2022-04-12,28587155782195.0,217424508.94720227,400395.801289,38608644.81354976,278839.0
557,2022-04-13,28587155782195.0,198950531.06279945,400587.7132,35934245.390805714,276968.0
558,2022-04-14,28351572544596.74,194492275.55499536,400761.526049,35605625.47699982,265537.0
559,2022-04-15,28225928151211.0,221692722.83303383,400930.835169,40084844.38845567,254831.0
560,2022-04-16,28225928151211.0,188017878.85839576,401090.659918,34087053.88136647,225486.0
561,2022-04-17,28225928151211.0,231514552.3256366,401229.968598,41812904.43432423,207324.0
562,2022-04-18,28225928151211.0,188017878.85839576,401366.765906,33554776.284819625,246421.0
563,2022-04-19,28225928151211.0,173986693.86896327,401540.0,32209953.66828013,273168.0
564,2022-04-20,28225928151211.0,224498959.8309204,401708.547701,41826936.37527695,285655.0
565,2022-04-21,28225928151211.0,237127026.3214096,401892.355716,44502886.442155205,282438.0
566,2022-04-22,28225928151211.0,189420997.35733905,402079.735615,34361884.54129586,260930.0
567,2022-04-23,28225928151211.0,228708315.3277501,402253.393636,40745768.893821314,234978.0
568,2022-04-24,28225928151211.0,239933263.31929612,402408.844987,42636545.7644565,221992.0
569,2022-04-25,28225928151211.0,227305196.82880685,402554.305864,40289919.57795723,277417.0
570,2022-04-26,28225928151211.0,196436589.85205528,402743.694567,35239242.8595404,273297.0
571,2022-04-27,28770282779728.406,243130347.4311681,402916.765261,42682531.77661201,287105.0
572,2022-04-28,29794407589312.0,195503620.58301136,403097.182581,33133353.767992403,275765.0
573,2022-04-29,29794407589312.0,222163205.20796743,403278.379902,37250318.228731774,286563.0
574,2022-04-30,29794407589312.0,222163205.20796743,403475.440533,37031311.35450528,261630.0
575,2022-05-01,29794407589312.0,247341701.7982037,403659.498331,40525650.90483759,232322.0
576,2022-05-02,29794407589312.0,236974085.5551653,403805.779546,39108990.57072583,272206.0
577,2022-05-03,29794407589312.0,222163205.20796743,403983.526693,36261069.13022227,277895.0
578,2022-05-04,29794407589312.0,216238853.06908828,404153.146535,35874583.44265635,233045.0
579,2022-05-05,29794407589312.0,232530821.4510059,404312.435157,38641030.35769125,315759.0
580,2022-05-06,29794407589312.0,210314500.9302092,404535.850189,33183643.79751332,286887.0
581,2022-05-07,29794407589312.0,211795588.96492895,404741.927455,32602912.26993024,231623.0
582,2022-05-08,29794407589312.0,229568645.3815663,404895.389314,33974516.54944232,233892.0
583,2022-05-09,29794407589312.0,229568645.3815663,405050.924595,32281111.722359955,279511.0
584,2022-05-10,29822970212378.65,226823707.2333046,405245.205386,30465538.02318894,279658.0
585,2022-05-11,31251101365711.0,225257597.8912952,405423.173552,28343738.791651186,262683.0
586,2022-05-12,31251101365711.0,209722591.14017135,405602.52874,24910276.04431027,274204.0
587,2022-05-13,31251101365711.0,236132102.61708185,405789.95513,29699309.99481429,269880.0
588,2022-05-14,31251101365711.0,219043595.19084564,405988.312157,26686030.01263232,290225.0
589,2022-05-15,31251101365711.0,189527082.3637104,406185.56635,24578778.358040176,235433.0
590,2022-05-16,31251101365711.0,254774110.7184304,406372.212078,31772670.37384658,272134.0
591,2022-05-17,31251101365711.0,228364599.24151996,406605.932492,28397876.911416225,278496.0
592,2022-05-18,31251101365711.0,208169090.46505892,406820.589044,25306893.23674115,262907.0
593,2022-05-19,31251101365711.0,189527082.3637104,406991.206404,23435982.235559683,262479.0
594,2022-05-20,31251101365711.0,198848086.4143847,407154.109909,24396025.31830604,267034.0
595,2022-05-21,31251101365711.0,209722591.14017135,407338.856096,25484061.476900727,225225.0
596,2022-05-22,31251101365711.0,189527082.3637104,407483.35518,23009314.62947053,209047.0
597,2022-05-23,31251101365711.0,248560108.0179809,407630.533747,30625921.205748186,265106.0
598,2022-05-24,31251101365711.0,186420081.01348567,407813.283846,22433703.218245413,235866.0
599,2022-05-25,30705864440302.207,219801139.27751225,407960.68192,27361186.722105965,288842.0
600,2022-05-26,29897409688834.0,209555369.85718092,408155.812188,26482376.46347083,262367.0
601,2022-05-27,29897409688834.0,205096744.96660265,408324.405631,25425348.71593628,270453.0
602,2022-05-28,29897409688834.0,219958827.93519703,408499.036884,27065998.54629473,226794.0
603,2022-05-29,29897409688834.0,221445036.23205647,408655.09652,27414129.73763885,207859.0
604,2022-05-30,29897409688834.0,228876077.71635368,408807.608896,29800801.818885755,271819.0
605,2022-05-31,29897409688834.0,216986411.34147817,409001.364442,29372134.95779295,276273.0
606,2022-06-01,29897409688834.0,202124328.3728837,409190.288441,27036571.0242234,272165.0
607,2022-06-02,29897409688834.0,185776037.10742992,409372.067302,24078261.13086094,264901.0
608,2022-06-03,29897409688834.0,212527786.45089987,409550.189206,27375084.123566277,267517.0
609,2022-06-04,29897409688834.0,206582953.2634621,409729.461883,26568669.47749069,218629.0
610,2022-06-05,29897409688834.0,216986411.34147817,409874.552913,27875286.504213616,201341.0
611,2022-06-06,29897409688834.0,222931244.5289159,410006.574299,30106422.182860665,268921.0
612,2022-06-07,29897409688834.0,240765744.0912292,410188.130515,30734883.340573177,263641.0
613,2022-06-08,30107694713067.656,266405768.7361438,410374.864525,34287068.1631562,261597.0
614,2022-06-09,30283293547737.0,219787040.37955952,410546.677787,27926688.30960109,262105.0
615,2022-06-10,30283293547737.0,221292431.06709072,410717.767748,27700978.416366063,261856.0
616,2022-06-11,30283293547737.0,231830165.87980932,410885.401779,28151998.793329187,230002.0
617,2022-06-12,30283293547737.0,191184617.31646612,411040.625071,22570359.738649927,215473.0
618,2022-06-13,30283293547737.0,200216961.44165352,411179.174174,21082032.12089888,272503.0
619,2022-06-14,30283293547737.0,219787040.37955952,411364.465435,20795095.681292698,283231.0
620,2022-06-15,30283293547737.0,248389463.44265285,411574.927516,22563087.3790371,296312.0
621,2022-06-16,30283293547737.0,179141491.81621632,411783.435396,16428520.670604495,251253.0
622,2022-06-17,30283293547737.0,162582194.2533728,411947.355235,14401300.628939329,251574.0
623,2022-06-18,30283293547737.0,234840947.25487185,412104.296278,19163215.151645448,247890.0
624,2022-06-19,30283293547737.0,200216961.44165352,412290.317624,16242774.013369894,199777.0
625,2022-06-20,30283293547737.0,198711570.75412232,412428.970203,17360898.517726563,236636.0
626,2022-06-21,30283293547737.0,225808603.1296844,412578.085114,20006142.935754426,254438.0
627,2022-06-22,30139562945443.56,193273708.26929796,412748.031729,16701527.504797904,255472.0
628,2022-06-23,29570168636358.0,223431040.49786,412912.797782,20024451.814883567,255213.0
629,2022-06-24,29570168636358.0,189622396.2119996,413074.898039,17574926.41878236,254348.0
630,2022-06-25,29570168636358.0,221961099.44195303,413244.061217,20329812.47804449,218017.0
631,2022-06-26,29570168636358.0,202851865.7151624,413407.507463,18725062.505838733,206755.0
632,2022-06-27,29570168636358.0,199911983.60334843,413583.050987,18196705.11645031,258883.0
